gasto_id,fecha_id,sucursal_id,tipo_gasto,monto,descripcion
461,114,7,Seguros,614.43,Seguros - Sucursal 8
462,565,3,Combustible,587.11,Combustible - Sucursal 4
463,413,6,Marketing,1309.6,Marketing - Sucursal 7
464,994,2,Alquiler Local,1738.19,Alquiler Local - Sucursal 5
465,998,4,Personal,2197.78,Personal - Sucursal 1
466,973,5,Alquiler Local,910.71,Alquiler Local - Sucursal 3
467,797,4,Alquiler Local,1816.56,Alquiler Local - Sucursal 5
468,413,7,Marketing,828.37,Marketing - Sucursal 2
469,398,2,Mantenimiento,191.71,Mantenimiento - Sucursal 1
470,708,2,Mantenimiento,479.53,Mantenimiento - Sucursal 7
471,686,6,Personal,1965.85,Personal - Sucursal 6
472,592,3,Mantenimiento,107.75,Mantenimiento - Sucursal 3
473,863,5,Combustible,654.11,Combustible - Sucursal 3
474,242,7,Combustible,518.51,Combustible - Sucursal 6
475,878,1,Mantenimiento,432.34,Mantenimiento - Sucursal 6
476,534,2,Mantenimiento,252.69,Mantenimiento - Sucursal 6
477,363,4,Mantenimiento,257.43,Mantenimiento - Sucursal 6
478,905,6,Marketing,498.24,Marketing - Sucursal 3
479,505,1,Combustible,615.73,Combustible - Sucursal 5
480,68,8,Seguros,434.71,Seguros - Sucursal 2
481,556,3,Mantenimiento,160.96,Mantenimiento - Sucursal 2
482,453,1,Mantenimiento,222.48,Mantenimiento - Sucursal 4
483,674,7,Combustible,154.37,Combustible - Sucursal 1
484,580,5,Seguros,515.9,Seguros - Sucursal 6
485,642,6,Alquiler Local,1923.71,Alquiler Local - Sucursal 4
486,885,8,Seguros,616.55,Seguros - Sucursal 6
487,727,7,Mantenimiento,71.78,Mantenimiento - Sucursal 2
488,769,5,Alquiler Local,2395.07,Alquiler Local - Sucursal 8
489,448,3,Personal,2524.54,Personal - Sucursal 5
490,507,3,Combustible,227.01,Combustible - Sucursal 6
491,21,1,Mantenimiento,384.64,Mantenimiento - Sucursal 5
492,957,2,Alquiler Local,1163.17,Alquiler Local - Sucursal 5
493,1016,7,Marketing,1744.09,Marketing - Sucursal 4
494,874,8,Personal,2758.9,Personal - Sucursal 8
495,561,2,Mantenimiento,212.58,Mantenimiento - Sucursal 7
496,262,3,Seguros,422.37,Seguros - Sucursal 3
497,668,4,Seguros,586.98,Seguros - Sucursal 4
498,720,1,Mantenimiento,353.25,Mantenimiento - Sucursal 1
499,966,7,Alquiler Local,2091.27,Alquiler Local - Sucursal 4
500,522,3,Mantenimiento,123.09,Mantenimiento - Sucursal 7
501,716,8,Personal,2761.95,Personal - Sucursal 4
502,804,5,Alquiler Local,1340.26,Alquiler Local - Sucursal 7
503,279,6,Combustible,725.59,Combustible - Sucursal 2
504,1068,1,Seguros,467.1,Seguros - Sucursal 3
505,158,7,Marketing,203.5,Marketing - Sucursal 3
506,493,3,Seguros,556.46,Seguros - Sucursal 8
507,401,3,Mantenimiento,317.75,Mantenimiento - Sucursal 2
508,554,7,Combustible,117.0,Combustible - Sucursal 7
509,314,8,Seguros,347.1,Seguros - Sucursal 1
510,533,6,Personal,1845.01,Personal - Sucursal 2
511,732,7,Seguros,715.12,Seguros - Sucursal 6
512,60,3,Alquiler Local,2018.82,Alquiler Local - Sucursal 4
513,454,3,Mantenimiento,228.81,Mantenimiento - Sucursal 4
514,358,4,Mantenimiento,499.47,Mantenimiento - Sucursal 6
515,732,3,Combustible,577.9,Combustible - Sucursal 1
516,142,8,Combustible,563.65,Combustible - Sucursal 8
517,654,1,Marketing,240.97,Marketing - Sucursal 6
518,992,4,Combustible,579.47,Combustible - Sucursal 6
519,285,5,Combustible,464.64,Combustible - Sucursal 5
520,981,3,Seguros,397.36,Seguros - Sucursal 2
521,552,1,Personal,2590.44,Personal - Sucursal 6
522,948,3,Personal,2028.61,Personal - Sucursal 3
523,589,3,Marketing,1008.11,Marketing - Sucursal 4
524,1038,1,Alquiler Local,1555.39,Alquiler Local - Sucursal 6
525,73,5,Marketing,1788.86,Marketing - Sucursal 2
526,1021,6,Combustible,650.82,Combustible - Sucursal 8
527,28,2,Alquiler Local,2485.6,Alquiler Local - Sucursal 2
528,1030,6,Seguros,308.1,Seguros - Sucursal 3
529,587,7,Combustible,148.06,Combustible - Sucursal 6
530,292,2,Combustible,315.61,Combustible - Sucursal 7
531,484,8,Mantenimiento,174.11,Mantenimiento - Sucursal 1
532,373,6,Combustible,794.67,Combustible - Sucursal 7
533,301,6,Combustible,554.86,Combustible - Sucursal 7
534,1012,7,Personal,2512.58,Personal - Sucursal 2
535,183,5,Alquiler Local,1637.58,Alquiler Local - Sucursal 4
536,1034,2,Mantenimiento,200.46,Mantenimiento - Sucursal 6
537,854,1,Seguros,1171.65,Seguros - Sucursal 7
538,71,1,Marketing,654.7,Marketing - Sucursal 4
539,86,8,Combustible,529.02,Combustible - Sucursal 5
540,746,7,Marketing,877.36,Marketing - Sucursal 2
541,957,2,Marketing,1665.58,Marketing - Sucursal 5
542,3,3,Alquiler Local,2112.44,Alquiler Local - Sucursal 4
543,707,3,Personal,1514.57,Personal - Sucursal 2
544,747,4,Alquiler Local,1756.51,Alquiler Local - Sucursal 3
545,989,8,Personal,1517.05,Personal - Sucursal 5
546,147,3,Combustible,562.42,Combustible - Sucursal 6
547,321,7,Alquiler Local,2060.78,Alquiler Local - Sucursal 6
548,214,8,Combustible,115.04,Combustible - Sucursal 5
549,425,8,Seguros,798.39,Seguros - Sucursal 6
550,96,7,Personal,2402.15,Personal - Sucursal 8
551,519,2,Combustible,193.45,Combustible - Sucursal 7
552,314,3,Alquiler Local,1703.41,Alquiler Local - Sucursal 4
553,355,3,Combustible,636.71,Combustible - Sucursal 4
554,117,8,Marketing,931.19,Marketing - Sucursal 6
555,995,1,Seguros,1161.9,Seguros - Sucursal 7
556,87,7,Personal,2262.96,Personal - Sucursal 2
557,192,2,Alquiler Local,1191.65,Alquiler Local - Sucursal 4
558,363,5,Personal,2925.09,Personal - Sucursal 3
559,1069,4,Personal,2152.49,Personal - Sucursal 2
560,367,4,Personal,2261.93,Personal - Sucursal 3
561,66,4,Mantenimiento,171.01,Mantenimiento - Sucursal 5
562,525,7,Marketing,1075.5,Marketing - Sucursal 7
563,352,3,Combustible,257.79,Combustible - Sucursal 7
564,247,4,Seguros,1098.55,Seguros - Sucursal 5
565,635,5,Combustible,488.06,Combustible - Sucursal 5
566,437,5,Personal,2847.89,Personal - Sucursal 3
567,441,4,Personal,2891.41,Personal - Sucursal 7
568,8,4,Alquiler Local,904.41,Alquiler Local - Sucursal 7
569,347,7,Combustible,114.61,Combustible - Sucursal 1
570,962,3,Marketing,267.12,Marketing - Sucursal 6
571,1028,5,Mantenimiento,405.15,Mantenimiento - Sucursal 5
572,155,5,Alquiler Local,1918.46,Alquiler Local - Sucursal 7
573,713,8,Combustible,715.67,Combustible - Sucursal 1
574,499,3,Alquiler Local,1345.69,Alquiler Local - Sucursal 1
575,601,6,Mantenimiento,147.54,Mantenimiento - Sucursal 3
576,206,5,Mantenimiento,359.22,Mantenimiento - Sucursal 8
577,164,6,Combustible,643.29,Combustible - Sucursal 4
578,66,3,Combustible,198.29,Combustible - Sucursal 3
579,167,8,Seguros,946.92,Seguros - Sucursal 3
580,278,4,Marketing,659.44,Marketing - Sucursal 3
581,756,3,Seguros,960.17,Seguros - Sucursal 8
582,790,1,Combustible,146.35,Combustible - Sucursal 1
583,391,1,Marketing,1838.09,Marketing - Sucursal 1
584,818,4,Marketing,818.49,Marketing - Sucursal 1
585,654,1,Personal,1783.09,Personal - Sucursal 3
586,146,1,Combustible,691.92,Combustible - Sucursal 6
587,892,8,Combustible,730.93,Combustible - Sucursal 1
588,643,3,Alquiler Local,1044.96,Alquiler Local - Sucursal 2
589,901,4,Combustible,410.62,Combustible - Sucursal 5
590,103,4,Personal,2730.92,Personal - Sucursal 8
591,510,3,Alquiler Local,2106.36,Alquiler Local - Sucursal 6
592,22,8,Mantenimiento,264.15,Mantenimiento - Sucursal 7
593,941,6,Alquiler Local,2377.66,Alquiler Local - Sucursal 6
594,639,4,Alquiler Local,1590.17,Alquiler Local - Sucursal 3
595,870,4,Mantenimiento,213.58,Mantenimiento - Sucursal 3
596,912,4,Seguros,524.78,Seguros - Sucursal 2
597,832,7,Personal,2589.48,Personal - Sucursal 3
598,82,8,Alquiler Local,1879.18,Alquiler Local - Sucursal 3
599,237,1,Alquiler Local,2121.57,Alquiler Local - Sucursal 7
600,664,5,Combustible,187.15,Combustible - Sucursal 5
601,574,5,Seguros,557.48,Seguros - Sucursal 6
602,396,8,Seguros,428.55,Seguros - Sucursal 7
603,802,4,Marketing,1978.05,Marketing - Sucursal 2
604,243,3,Combustible,513.68,Combustible - Sucursal 6
605,768,7,Mantenimiento,226.71,Mantenimiento - Sucursal 6
606,515,5,Personal,1953.99,Personal - Sucursal 1
607,427,1,Combustible,206.2,Combustible - Sucursal 2
608,1003,1,Personal,2832.43,Personal - Sucursal 4
609,94,8,Mantenimiento,429.24,Mantenimiento - Sucursal 2
610,627,8,Marketing,467.05,Marketing - Sucursal 7
611,954,1,Mantenimiento,256.08,Mantenimiento - Sucursal 5
612,860,6,Marketing,1159.35,Marketing - Sucursal 3
613,792,1,Marketing,1336.42,Marketing - Sucursal 3
614,423,1,Alquiler Local,848.33,Alquiler Local - Sucursal 5
615,179,4,Combustible,750.44,Combustible - Sucursal 4
616,580,8,Marketing,1054.01,Marketing - Sucursal 5
617,622,2,Combustible,631.89,Combustible - Sucursal 8
618,565,8,Marketing,1505.31,Marketing - Sucursal 5
619,924,2,Combustible,220.94,Combustible - Sucursal 4
620,1077,5,Personal,2436.68,Personal - Sucursal 2
621,1054,4,Marketing,1058.29,Marketing - Sucursal 5
622,141,1,Personal,1957.44,Personal - Sucursal 6
623,364,8,Combustible,471.81,Combustible - Sucursal 3
624,833,6,Marketing,1212.22,Marketing - Sucursal 7
625,835,5,Seguros,666.73,Seguros - Sucursal 1
626,31,2,Combustible,253.46,Combustible - Sucursal 3
627,227,4,Alquiler Local,1491.42,Alquiler Local - Sucursal 5
628,413,3,Marketing,306.47,Marketing - Sucursal 6
629,60,3,Mantenimiento,177.7,Mantenimiento - Sucursal 1
630,752,5,Combustible,121.29,Combustible - Sucursal 3
631,30,8,Marketing,627.91,Marketing - Sucursal 1
632,227,3,Mantenimiento,168.37,Mantenimiento - Sucursal 8
633,978,3,Combustible,118.27,Combustible - Sucursal 2
634,800,3,Mantenimiento,323.35,Mantenimiento - Sucursal 1
635,322,8,Personal,2813.35,Personal - Sucursal 4
636,492,5,Mantenimiento,491.98,Mantenimiento - Sucursal 5
637,307,1,Personal,2139.54,Personal - Sucursal 4
638,239,2,Seguros,826.21,Seguros - Sucursal 2
639,986,7,Personal,2993.57,Personal - Sucursal 5
640,265,1,Mantenimiento,418.95,Mantenimiento - Sucursal 6
641,754,4,Mantenimiento,491.3,Mantenimiento - Sucursal 4
642,651,5,Mantenimiento,445.28,Mantenimiento - Sucursal 2
643,589,7,Combustible,277.3,Combustible - Sucursal 2
644,211,1,Personal,2800.36,Personal - Sucursal 1
645,1084,7,Combustible,256.71,Combustible - Sucursal 1
646,942,1,Personal,2113.68,Personal - Sucursal 4
647,185,7,Seguros,992.96,Seguros - Sucursal 3
648,693,4,Personal,1845.3,Personal - Sucursal 7
649,425,8,Alquiler Local,1064.96,Alquiler Local - Sucursal 5
650,1089,1,Mantenimiento,336.43,Mantenimiento - Sucursal 3
651,93,6,Seguros,1087.57,Seguros - Sucursal 3
652,868,5,Marketing,732.14,Marketing - Sucursal 8
653,193,8,Combustible,790.5,Combustible - Sucursal 3
654,1058,1,Alquiler Local,2316.2,Alquiler Local - Sucursal 3
655,337,5,Seguros,1007.4,Seguros - Sucursal 2
656,934,6,Combustible,467.49,Combustible - Sucursal 7
657,696,7,Personal,2665.21,Personal - Sucursal 8
658,165,5,Personal,1958.51,Personal - Sucursal 3
659,583,8,Alquiler Local,1610.87,Alquiler Local - Sucursal 2
660,642,8,Mantenimiento,348.24,Mantenimiento - Sucursal 8
661,1029,6,Personal,1528.52,Personal - Sucursal 3
662,94,6,Marketing,1630.79,Marketing - Sucursal 6
663,1031,2,Seguros,1158.68,Seguros - Sucursal 7
664,766,5,Personal,2257.17,Personal - Sucursal 4
665,984,6,Alquiler Local,2265.78,Alquiler Local - Sucursal 2
666,793,3,Mantenimiento,264.73,Mantenimiento - Sucursal 7
667,794,5,Combustible,218.6,Combustible - Sucursal 3
668,294,3,Mantenimiento,317.43,Mantenimiento - Sucursal 2
669,691,8,Personal,2142.15,Personal - Sucursal 8
670,981,1,Combustible,579.01,Combustible - Sucursal 3
671,274,6,Personal,2242.87,Personal - Sucursal 4
672,443,3,Marketing,1692.75,Marketing - Sucursal 3
673,958,7,Seguros,321.88,Seguros - Sucursal 4
674,764,8,Combustible,292.11,Combustible - Sucursal 3
675,234,7,Combustible,210.82,Combustible - Sucursal 8
676,349,8,Combustible,382.98,Combustible - Sucursal 3
677,1040,5,Marketing,1224.96,Marketing - Sucursal 7
678,972,6,Mantenimiento,86.34,Mantenimiento - Sucursal 6
679,254,8,Alquiler Local,1055.65,Alquiler Local - Sucursal 2
680,538,2,Marketing,963.83,Marketing - Sucursal 1
681,1088,4,Marketing,253.03,Marketing - Sucursal 2
682,199,5,Marketing,928.95,Marketing - Sucursal 2
683,1021,6,Alquiler Local,1764.95,Alquiler Local - Sucursal 2
684,814,4,Seguros,392.71,Seguros - Sucursal 7
685,43,8,Combustible,561.68,Combustible - Sucursal 7
686,407,7,Alquiler Local,1891.65,Alquiler Local - Sucursal 2
687,412,3,Alquiler Local,2042.68,Alquiler Local - Sucursal 8
688,433,2,Mantenimiento,186.23,Mantenimiento - Sucursal 8
689,665,2,Personal,1727.7,Personal - Sucursal 5
690,855,1,Marketing,1811.94,Marketing - Sucursal 7
691,955,7,Seguros,342.32,Seguros - Sucursal 5
692,454,8,Seguros,849.07,Seguros - Sucursal 2
693,621,8,Combustible,525.49,Combustible - Sucursal 1
694,692,5,Alquiler Local,843.41,Alquiler Local - Sucursal 3
695,580,8,Mantenimiento,155.84,Mantenimiento - Sucursal 6
696,392,6,Combustible,595.47,Combustible - Sucursal 4
697,860,2,Combustible,315.35,Combustible - Sucursal 3
698,704,6,Seguros,1054.71,Seguros - Sucursal 6
699,367,3,Seguros,845.44,Seguros - Sucursal 2
700,407,3,Seguros,570.94,Seguros - Sucursal 8
701,253,2,Combustible,586.58,Combustible - Sucursal 7
702,474,2,Personal,1985.72,Personal - Sucursal 4
703,498,3,Marketing,303.28,Marketing - Sucursal 4
704,674,2,Personal,1841.82,Personal - Sucursal 7
705,211,1,Seguros,647.24,Seguros - Sucursal 8
706,518,4,Marketing,889.33,Marketing - Sucursal 3
707,876,2,Mantenimiento,429.35,Mantenimiento - Sucursal 2
708,831,6,Mantenimiento,171.0,Mantenimiento - Sucursal 8
709,644,8,Combustible,225.31,Combustible - Sucursal 8
710,15,8,Alquiler Local,1364.49,Alquiler Local - Sucursal 2
711,32,3,Combustible,154.05,Combustible - Sucursal 6
712,81,5,Marketing,1366.08,Marketing - Sucursal 4
713,558,8,Personal,1797.0,Personal - Sucursal 3
714,754,6,Alquiler Local,2194.2,Alquiler Local - Sucursal 7
715,126,8,Alquiler Local,2193.38,Alquiler Local - Sucursal 1
716,854,2,Combustible,159.05,Combustible - Sucursal 8
717,1092,5,Mantenimiento,467.7,Mantenimiento - Sucursal 7
718,711,7,Mantenimiento,323.75,Mantenimiento - Sucursal 8
719,639,4,Marketing,1201.28,Marketing - Sucursal 1
720,695,1,Mantenimiento,140.77,Mantenimiento - Sucursal 8
721,176,2,Seguros,602.8,Seguros - Sucursal 4
722,42,3,Personal,1925.72,Personal - Sucursal 5
723,775,4,Alquiler Local,1298.96,Alquiler Local - Sucursal 5
724,106,5,Combustible,466.9,Combustible - Sucursal 2
725,288,6,Combustible,128.45,Combustible - Sucursal 2
726,289,5,Mantenimiento,305.45,Mantenimiento - Sucursal 5
727,806,2,Mantenimiento,135.0,Mantenimiento - Sucursal 7
728,884,8,Alquiler Local,1033.51,Alquiler Local - Sucursal 8
729,1015,4,Personal,2803.8,Personal - Sucursal 3
730,447,6,Marketing,1841.09,Marketing - Sucursal 7
731,796,2,Mantenimiento,95.11,Mantenimiento - Sucursal 8
732,1051,8,Personal,1849.13,Personal - Sucursal 2
733,492,8,Combustible,184.76,Combustible - Sucursal 4
734,1046,8,Personal,1756.77,Personal - Sucursal 7
735,491,1,Personal,2175.46,Personal - Sucursal 7
736,812,2,Mantenimiento,381.56,Mantenimiento - Sucursal 8
737,864,1,Combustible,192.86,Combustible - Sucursal 5
738,488,3,Alquiler Local,1593.0,Alquiler Local - Sucursal 8
739,1074,3,Seguros,615.81,Seguros - Sucursal 1
740,954,5,Combustible,341.89,Combustible - Sucursal 1
741,961,1,Marketing,1112.31,Marketing - Sucursal 8
742,185,6,Combustible,743.05,Combustible - Sucursal 4
743,534,6,Marketing,844.05,Marketing - Sucursal 5
744,998,6,Alquiler Local,1590.62,Alquiler Local - Sucursal 3
745,372,2,Mantenimiento,56.74,Mantenimiento - Sucursal 2
746,40,3,Marketing,586.45,Marketing - Sucursal 1
747,847,8,Combustible,530.77,Combustible - Sucursal 2
748,218,7,Combustible,167.32,Combustible - Sucursal 1
749,277,7,Combustible,181.19,Combustible - Sucursal 8
750,665,4,Marketing,633.27,Marketing - Sucursal 3
751,52,7,Personal,2934.89,Personal - Sucursal 6
752,167,4,Combustible,219.53,Combustible - Sucursal 4
753,747,2,Alquiler Local,1618.65,Alquiler Local - Sucursal 5
754,861,5,Combustible,784.82,Combustible - Sucursal 2
755,650,8,Combustible,182.64,Combustible - Sucursal 8
756,518,7,Combustible,156.72,Combustible - Sucursal 6
757,429,8,Combustible,531.86,Combustible - Sucursal 6
758,9,8,Mantenimiento,256.22,Mantenimiento - Sucursal 3
759,1020,6,Combustible,179.43,Combustible - Sucursal 3
760,28,5,Seguros,471.22,Seguros - Sucursal 7
761,1091,7,Marketing,1806.46,Marketing - Sucursal 4
762,371,5,Combustible,273.12,Combustible - Sucursal 8
763,966,3,Seguros,1021.19,Seguros - Sucursal 1
764,1094,2,Alquiler Local,2213.69,Alquiler Local - Sucursal 5
765,1038,5,Alquiler Local,1820.58,Alquiler Local - Sucursal 4
766,813,5,Mantenimiento,344.21,Mantenimiento - Sucursal 8
767,894,1,Personal,2335.05,Personal - Sucursal 2
768,184,1,Personal,2113.23,Personal - Sucursal 8
769,94,8,Combustible,125.98,Combustible - Sucursal 8
770,218,1,Marketing,1133.33,Marketing - Sucursal 2
771,657,2,Alquiler Local,1954.92,Alquiler Local - Sucursal 7
772,507,5,Alquiler Local,1451.73,Alquiler Local - Sucursal 3
773,6,4,Alquiler Local,2392.1,Alquiler Local - Sucursal 6
774,109,2,Combustible,159.15,Combustible - Sucursal 5
775,16,4,Mantenimiento,194.79,Mantenimiento - Sucursal 3
776,841,6,Combustible,755.07,Combustible - Sucursal 8
777,297,2,Mantenimiento,465.12,Mantenimiento - Sucursal 4
778,586,1,Mantenimiento,167.66,Mantenimiento - Sucursal 5
779,901,5,Combustible,487.45,Combustible - Sucursal 7
780,16,6,Combustible,402.64,Combustible - Sucursal 2
781,1006,7,Personal,1864.94,Personal - Sucursal 8
782,67,6,Alquiler Local,1030.63,Alquiler Local - Sucursal 8
783,709,6,Combustible,613.88,Combustible - Sucursal 3
784,445,8,Mantenimiento,196.88,Mantenimiento - Sucursal 5
785,90,7,Alquiler Local,2354.79,Alquiler Local - Sucursal 5
786,516,1,Alquiler Local,2116.71,Alquiler Local - Sucursal 6
787,586,5,Combustible,100.65,Combustible - Sucursal 1
788,511,4,Seguros,796.27,Seguros - Sucursal 7
789,153,6,Combustible,758.38,Combustible - Sucursal 3
790,822,5,Alquiler Local,869.34,Alquiler Local - Sucursal 5
791,286,3,Seguros,390.25,Seguros - Sucursal 1
792,582,4,Personal,1891.91,Personal - Sucursal 6
793,160,7,Marketing,1095.63,Marketing - Sucursal 1
794,753,8,Marketing,1148.65,Marketing - Sucursal 4
795,537,5,Marketing,1179.63,Marketing - Sucursal 6
796,259,5,Marketing,1201.12,Marketing - Sucursal 7
797,666,8,Mantenimiento,352.1,Mantenimiento - Sucursal 1
798,976,3,Combustible,473.34,Combustible - Sucursal 1
799,62,4,Combustible,497.45,Combustible - Sucursal 2
800,385,6,Combustible,475.33,Combustible - Sucursal 6
801,195,1,Combustible,556.61,Combustible - Sucursal 4
802,1085,1,Combustible,138.91,Combustible - Sucursal 4
803,736,5,Personal,2677.74,Personal - Sucursal 3
804,614,5,Combustible,399.71,Combustible - Sucursal 5
805,605,8,Combustible,661.18,Combustible - Sucursal 7
806,881,2,Seguros,1111.35,Seguros - Sucursal 5
807,680,8,Personal,1997.54,Personal - Sucursal 4
808,912,6,Marketing,1027.55,Marketing - Sucursal 2
809,905,5,Personal,1883.17,Personal - Sucursal 3
810,286,1,Marketing,798.06,Marketing - Sucursal 4
811,718,3,Mantenimiento,477.36,Mantenimiento - Sucursal 3
812,2,3,Combustible,747.68,Combustible - Sucursal 5
813,343,8,Alquiler Local,971.37,Alquiler Local - Sucursal 7
814,778,8,Personal,2562.9,Personal - Sucursal 1
815,23,5,Combustible,486.78,Combustible - Sucursal 6
816,515,8,Mantenimiento,293.22,Mantenimiento - Sucursal 3
817,747,4,Mantenimiento,258.36,Mantenimiento - Sucursal 7
818,310,3,Combustible,651.3,Combustible - Sucursal 3
819,1039,8,Combustible,499.35,Combustible - Sucursal 4
820,984,1,Personal,2762.1,Personal - Sucursal 4
821,1027,2,Alquiler Local,1592.86,Alquiler Local - Sucursal 4
822,720,1,Marketing,510.53,Marketing - Sucursal 8
823,730,6,Alquiler Local,1404.95,Alquiler Local - Sucursal 1
824,439,5,Mantenimiento,316.31,Mantenimiento - Sucursal 8
825,969,1,Mantenimiento,183.1,Mantenimiento - Sucursal 4
826,685,3,Seguros,553.68,Seguros - Sucursal 5
827,579,6,Mantenimiento,311.57,Mantenimiento - Sucursal 3
828,346,1,Combustible,416.84,Combustible - Sucursal 7
829,831,4,Combustible,124.37,Combustible - Sucursal 7
830,249,4,Alquiler Local,1068.05,Alquiler Local - Sucursal 2
831,159,7,Personal,1560.44,Personal - Sucursal 6
832,815,1,Personal,1605.53,Personal - Sucursal 6
833,965,4,Alquiler Local,1784.03,Alquiler Local - Sucursal 6
834,128,1,Seguros,423.97,Seguros - Sucursal 2
835,1000,6,Marketing,1108.22,Marketing - Sucursal 5
836,223,5,Combustible,294.19,Combustible - Sucursal 8
837,471,4,Marketing,1625.12,Marketing - Sucursal 8
838,443,3,Combustible,258.84,Combustible - Sucursal 4
839,193,1,Marketing,929.4,Marketing - Sucursal 8
840,310,7,Mantenimiento,66.7,Mantenimiento - Sucursal 5
841,380,3,Marketing,880.53,Marketing - Sucursal 2
842,119,7,Personal,1706.54,Personal - Sucursal 5
843,780,3,Personal,2193.0,Personal - Sucursal 8
844,553,8,Mantenimiento,162.87,Mantenimiento - Sucursal 3
845,1049,8,Alquiler Local,1913.26,Alquiler Local - Sucursal 4
