alquiler_id,fecha_id,sucursal_id,vehiculo_id,cliente_id,empleado_id,dias_alquiler,precio_total,descuento,seguro_contratado
575,588,3,143,144,73,1,23.79,1.13,0
576,605,5,226,271,12,4,87.08,6.4,1
577,350,1,198,160,69,9,1058.26,90.28,1
578,592,4,176,717,65,13,1673.58,138.47,1
579,447,8,134,33,15,13,919.66,71.32,0
580,763,7,18,331,90,8,165.56,2.6,1
581,690,2,96,936,46,7,173.28,7.96,1
582,935,7,205,485,32,8,134.84,5.11,1
583,83,4,260,111,54,11,950.86,60.74,1
584,341,5,269,204,73,1,43.28,4.88,0
585,290,6,235,406,22,2,110.85,7.66,0
586,379,4,105,448,12,5,69.23,7.52,0
587,205,8,202,716,28,8,414.59,56.77,1
588,197,7,66,326,98,4,221.04,31.01,1
589,870,7,37,356,63,14,1348.07,135.46,0
590,756,6,175,514,1,3,132.86,12.17,1
591,385,1,109,310,56,4,273.67,3.81,1
592,793,8,18,268,54,3,68.55,1.85,1
593,208,7,7,165,41,13,487.34,9.41,1
594,823,7,28,311,55,8,169.84,6.59,0
595,687,6,58,805,23,6,333.72,49.09,1
596,529,4,264,833,79,1,23.37,2.55,1
597,249,8,236,376,7,8,146.03,19.48,1
598,49,5,92,301,46,6,577.8,36.15,1
599,229,6,19,545,95,11,806.1,47.91,0
600,297,8,221,915,36,2,136.07,7.05,1
601,939,1,40,335,48,14,565.28,3.25,0
602,619,7,206,23,24,12,498.9,71.12,1
603,535,5,264,553,32,2,100.57,10.47,0
604,895,5,96,284,65,8,850.64,85.67,1
605,834,4,10,801,54,5,181.81,17.92,1
606,652,2,114,231,3,10,1004.49,106.83,0
607,944,7,169,555,50,5,436.51,31.14,0
608,911,3,237,875,96,6,506.82,37.93,0
609,161,8,177,86,27,7,199.16,22.35,1
610,958,1,80,640,75,13,1083.58,27.1,1
611,582,8,121,385,69,13,368.26,7.27,0
612,227,5,92,886,21,4,159.21,18.31,1
613,572,6,186,646,14,13,403.63,40.22,1
614,951,5,231,161,23,14,269.24,16.16,0
615,202,7,215,998,54,11,860.22,52.94,0
616,165,7,12,333,79,10,157.2,5.89,1
617,798,4,83,469,48,1,49.37,5.35,0
618,661,3,151,67,4,12,350.57,10.89,1
619,496,3,237,513,83,11,229.09,3.82,1
620,144,1,17,699,87,8,130.66,7.96,1
621,533,2,13,450,62,13,251.38,31.21,0
622,82,6,205,734,66,14,1422.45,134.27,1
623,538,2,87,376,53,2,34.34,3.38,0
624,676,2,235,921,91,4,90.58,6.68,0
625,678,8,133,582,36,5,484.05,43.16,0
626,760,6,150,315,92,5,162.08,3.85,1
627,317,3,76,623,38,8,427.72,55.12,1
628,621,3,7,266,47,14,185.78,20.1,1
629,320,6,268,384,49,3,178.34,23.15,1
630,778,1,34,351,29,8,278.45,12.92,0
631,245,4,183,511,59,10,277.8,23.73,0
632,68,7,51,975,43,4,151.27,11.51,1
633,508,4,132,817,95,8,205.34,5.63,0
634,83,5,143,94,96,12,471.56,13.44,0
635,467,4,245,476,13,5,164.87,13.28,0
636,239,8,43,488,26,2,210.86,3.16,0
637,881,2,227,797,83,10,281.34,8.22,1
638,555,8,91,337,65,13,563.28,40.83,1
639,699,5,258,317,81,14,1276.22,84.24,0
640,1044,8,254,168,23,6,138.88,1.37,1
641,375,4,56,782,30,14,820.91,26.25,1
642,615,4,80,332,21,8,807.52,23.24,1
643,667,8,214,799,93,10,159.76,6.46,1
644,684,6,162,461,40,6,180.18,11.49,1
645,114,7,182,662,18,13,305.76,44.72,1
646,525,5,192,25,42,4,282.7,18.13,1
647,441,8,141,110,10,9,1183.26,43.15,1
648,95,7,250,256,36,10,493.97,73.13,1
649,566,6,225,946,37,1,26.4,0.44,0
650,311,3,154,588,26,13,639.39,53.89,1
651,534,5,12,144,99,10,254.66,29.41,1
652,378,6,240,234,59,12,1246.14,67.7,0
653,48,3,62,658,53,10,989.15,63.4,1
654,1050,6,9,580,56,1,93.22,13.92,1
655,138,2,48,998,72,10,326.73,38.26,0
656,391,2,221,838,36,8,668.17,46.68,0
657,696,8,222,911,3,3,190.64,11.48,1
658,18,4,166,438,20,14,1070.7,41.57,0
659,411,6,79,194,99,8,1018.99,22.66,1
660,81,3,179,978,9,1,15.2,0.75,1
661,335,7,139,239,28,4,140.91,16.32,0
662,769,1,228,889,96,2,56.68,7.26,0
663,407,4,195,605,16,8,156.07,2.17,0
664,1002,6,163,426,25,13,287.25,9.06,0
665,936,1,4,390,54,5,451.57,27.12,0
666,890,5,118,719,11,5,510.58,49.81,1
667,663,1,73,868,32,5,109.19,2.9,0
668,963,1,32,611,27,3,102.73,13.35,1
669,859,3,90,959,67,7,948.61,137.35,0
670,1019,4,157,414,81,13,674.66,37.77,1
671,59,8,18,753,19,13,632.06,86.62,0
672,324,2,8,358,29,12,606.05,8.37,0
673,902,3,1,319,61,8,429.61,30.25,1
674,198,8,253,767,74,11,279.4,8.23,0
675,195,7,145,909,79,4,63.82,1.01,0
676,674,8,267,530,74,12,765.9,113.47,1
677,298,1,198,648,7,7,166.23,19.8,0
678,488,3,204,331,2,11,223.75,19.2,1
679,831,8,110,465,80,11,757.55,29.86,1
680,1054,6,173,914,24,5,424.87,16.27,1
681,702,5,33,801,47,2,106.72,6.83,0
682,228,2,152,130,45,4,71.4,3.29,1
683,1047,4,73,861,88,3,230.17,7.66,0
684,311,1,186,553,30,12,451.96,47.03,0
685,464,3,218,879,26,2,128.66,5.37,1
686,976,8,165,140,93,9,962.93,135.51,0
687,639,4,35,61,97,12,552.04,33.98,0
688,497,7,82,662,54,13,309.1,18.13,0
689,566,3,206,127,93,2,44.53,4.94,0
690,671,1,61,534,40,3,80.17,6.3,1
691,256,8,79,73,97,8,294.25,40.19,1
692,524,2,239,437,75,7,476.78,12.05,1
693,743,4,254,857,90,9,454.26,65.63,1
694,574,5,129,656,66,2,183.37,9.04,1
695,995,4,254,227,76,1,50.43,3.28,1
696,770,7,22,617,14,8,655.53,58.05,0
697,864,7,21,356,83,13,291.02,34.4,1
698,885,1,111,581,24,14,706.92,2.56,1
699,936,5,184,839,88,7,353.04,18.22,0
700,939,5,83,215,72,13,958.37,110.81,1
701,1024,2,171,361,79,13,512.42,41.37,0
702,186,7,161,637,64,2,209.82,20.13,1
703,719,6,225,918,47,14,379.04,42.91,0
704,636,5,92,408,80,2,105.11,10.97,0
705,829,5,75,734,44,12,311.76,24.92,1
706,602,2,166,231,57,2,56.9,7.05,0
707,460,4,126,897,29,5,162.11,10.71,0
708,43,8,225,425,72,5,67.31,5.57,0
709,819,7,134,724,47,14,282.08,33.99,1
710,481,6,183,79,89,6,243.6,4.91,0
711,975,6,54,827,78,13,232.87,7.96,1
712,109,8,225,510,76,5,128.71,8.42,0
713,118,6,245,889,91,8,655.1,14.53,1
714,57,8,221,722,98,5,411.16,58.14,1
715,624,6,120,584,66,8,295.66,41.97,0
716,734,2,37,629,9,10,492.71,39.15,0
717,368,3,16,665,64,10,166.42,18.19,1
718,794,7,196,714,61,7,180.18,3.74,1
719,882,5,256,93,24,5,70.65,2.76,0
720,696,8,49,537,33,11,289.63,0.89,0
721,4,1,3,335,50,6,402.33,18.48,1
722,1021,3,112,1000,45,4,105.46,1.53,0
723,364,3,228,32,80,3,416.37,2.42,0
724,370,3,52,510,25,2,169.13,15.31,1
725,918,2,34,347,32,9,509.72,27.96,0
726,734,1,246,831,85,13,250.05,26.54,0
727,1080,7,103,290,42,11,816.83,16.6,0
728,773,2,252,25,63,7,807.82,12.64,1
729,589,1,22,193,12,8,335.14,15.44,0
730,97,5,198,193,46,1,121.65,17.59,0
731,366,6,23,933,28,9,454.32,6.72,0
732,417,8,106,585,82,6,199.0,18.3,0
733,595,1,124,676,43,12,203.17,30.0,1
734,320,3,127,637,86,14,336.27,13.02,1
735,559,7,6,426,53,11,722.47,40.87,0
736,810,1,230,132,85,10,281.46,29.11,0
737,1001,2,94,550,42,3,87.07,2.19,1
738,536,2,62,405,26,9,288.09,41.06,1
739,961,8,56,115,30,9,161.76,0.92,1
740,139,4,224,631,48,13,210.1,13.81,0
741,1032,4,108,743,41,13,530.67,3.48,0
742,360,6,237,206,83,14,413.06,3.5,1
743,377,4,172,674,93,9,185.73,12.23,1
744,330,3,163,59,15,10,252.86,25.97,1
745,659,6,20,147,14,12,833.25,85.53,0
746,794,2,115,781,81,10,164.67,0.87,0
747,791,5,199,461,96,14,1304.04,46.49,1
748,314,8,185,230,19,11,972.17,41.83,0
749,43,7,154,148,6,3,99.46,6.86,0
750,427,7,216,905,54,14,294.17,20.32,1
751,668,7,69,741,68,8,264.72,8.18,0
752,745,8,210,384,83,4,188.67,8.69,1
753,927,5,212,53,26,2,50.86,1.66,0
754,908,1,106,396,73,7,305.24,30.54,1
755,406,3,211,325,60,7,288.41,10.63,0
756,1087,1,50,806,9,10,410.62,5.28,0
757,731,4,78,981,28,14,526.67,24.3,0
758,915,8,174,721,23,6,744.03,32.34,0
759,1091,7,82,576,71,3,43.47,4.1,1
760,912,2,21,139,49,11,194.4,13.79,1
761,743,8,94,459,3,10,161.29,23.47,1
762,277,5,202,939,20,6,297.92,4.96,0
763,171,6,254,17,80,12,1206.48,161.25,1
764,1052,5,267,926,4,14,315.38,23.16,0
765,539,8,222,346,6,4,345.67,14.15,1
766,22,1,155,390,26,9,329.08,44.65,1
767,769,6,188,823,66,12,256.5,32.84,1
768,710,5,99,501,37,6,255.88,10.24,1
769,233,1,66,826,98,6,549.4,8.82,0
770,486,2,39,10,93,2,43.08,0.09,1
771,944,6,55,628,16,10,262.61,2.21,0
772,188,1,222,811,88,2,69.94,2.45,0
773,395,8,102,726,64,6,283.55,25.75,0
774,126,8,95,520,1,12,449.59,5.37,0
775,388,2,39,193,24,9,556.29,70.81,0
776,608,7,260,656,37,11,311.96,10.21,1
777,516,5,83,67,8,4,485.87,4.58,1
778,164,8,7,763,87,13,1172.16,15.51,1
779,654,8,184,761,62,5,436.34,24.25,1
780,390,4,88,44,89,9,377.89,20.0,1
781,826,8,238,464,20,13,518.06,11.04,1
782,649,7,77,410,47,14,239.62,0.5,0
783,34,7,242,154,35,3,106.42,5.38,0
784,569,4,98,499,78,3,96.75,10.5,1
785,123,6,55,69,42,8,190.02,20.12,1
786,444,7,252,14,40,9,158.94,15.06,1
787,250,3,145,350,93,10,1165.92,65.3,0
788,916,6,214,253,27,8,792.24,112.25,0
789,698,6,100,924,17,8,1070.13,154.98,0
790,40,6,262,902,13,8,123.04,7.09,0
791,545,2,231,399,100,9,538.04,15.59,1
792,971,4,115,649,1,14,388.89,19.09,1
793,644,4,97,981,77,6,149.08,13.53,1
794,1033,5,128,810,49,4,323.01,20.49,0
795,52,1,216,81,48,4,308.74,21.53,0
796,910,6,56,960,36,7,357.74,24.47,0
797,662,1,64,54,42,3,108.63,9.0,1
798,53,7,166,406,23,14,380.87,18.66,0
799,81,1,68,509,9,10,992.34,137.98,0
800,482,2,185,996,46,9,116.82,5.93,1
801,128,7,203,712,20,8,460.91,37.89,0
802,535,4,123,58,83,3,63.46,6.51,0
803,981,1,22,225,98,14,1208.38,42.17,0
804,811,1,262,784,38,6,223.0,16.47,1
805,428,4,252,8,45,4,103.59,10.9,1
806,16,5,137,570,48,4,86.09,6.6,0
807,670,5,202,123,84,5,186.76,7.99,0
808,831,4,95,116,6,11,587.81,34.16,0
809,612,4,156,370,60,13,200.48,1.63,0
810,26,4,93,882,43,9,437.14,13.53,1
811,339,8,246,575,77,7,655.66,28.06,0
812,64,1,6,970,36,2,184.6,25.76,1
813,327,2,28,377,28,12,431.44,41.79,1
814,46,5,18,921,16,5,290.1,13.14,1
815,63,8,90,15,15,2,46.71,0.6,0
816,554,1,246,65,94,12,613.79,63.69,0
817,77,8,222,851,60,11,470.73,29.12,0
818,576,5,246,208,35,2,189.4,0.69,1
819,4,1,223,573,90,12,176.26,12.92,0
820,753,8,242,558,21,6,225.55,12.63,1
821,834,3,206,382,60,12,316.72,46.72,1
822,836,6,222,89,78,13,601.0,22.83,0
823,337,1,176,519,81,11,976.76,21.25,1
824,422,7,42,844,54,3,142.91,18.88,0
825,338,4,172,501,15,1,72.15,3.52,1
826,449,6,209,705,97,11,620.26,91.92,0
827,386,1,259,820,14,14,301.72,22.41,0
828,429,2,98,25,3,13,750.71,3.5,0
829,147,2,130,464,16,14,233.19,14.76,1
830,703,7,192,214,39,12,249.37,16.03,1
831,1024,6,180,32,33,8,762.12,80.09,1
832,719,8,14,390,5,12,558.82,80.7,0
833,503,2,233,389,96,9,263.6,13.34,1
834,925,4,211,98,2,5,229.74,23.56,0
835,563,7,25,260,75,9,157.05,2.77,1
836,82,5,170,437,15,5,142.68,14.7,0
837,794,3,193,45,39,8,179.92,4.93,1
838,238,2,85,143,17,12,234.69,26.06,0
839,881,1,269,920,89,6,234.72,12.97,0
840,865,2,34,90,34,1,31.9,4.2,1
841,282,2,13,166,12,9,367.83,31.47,0
842,539,8,35,995,85,9,427.2,11.89,1
843,302,5,69,765,90,1,71.43,4.19,1
844,1075,5,5,311,18,13,837.06,40.12,0
845,980,8,110,102,23,4,85.25,4.96,0
846,298,2,245,526,10,3,137.18,11.65,0
847,538,7,31,771,56,6,352.51,2.27,1
848,766,7,231,621,29,4,85.49,9.6,0
849,833,3,124,614,67,13,652.48,28.15,0
850,174,3,21,379,36,1,48.35,2.85,1
851,670,5,241,524,63,14,1277.79,74.0,0
852,702,2,129,645,35,2,75.36,10.56,1
853,392,6,157,197,43,6,174.43,13.54,1
854,386,3,152,195,88,10,872.59,89.79,1
855,241,5,127,211,77,10,252.01,29.86,1
856,504,7,248,735,35,13,519.37,72.65,1
857,518,2,193,833,71,5,312.72,46.15,0
858,1014,8,142,524,73,13,381.44,24.06,1
859,222,8,224,397,41,11,590.38,10.58,0
860,112,1,36,285,14,13,655.5,53.93,1
861,420,1,31,11,15,12,193.44,9.8,1
862,547,6,122,156,3,4,321.19,26.68,1
863,785,4,9,978,21,13,231.38,3.16,1
864,833,4,124,471,79,2,35.94,0.89,0
865,632,7,198,457,28,2,40.06,1.4,0
866,788,7,12,555,98,8,390.8,15.93,1
867,1023,7,227,622,27,6,278.65,15.59,0
868,447,6,181,415,36,13,250.02,9.33,1
869,50,4,34,464,92,10,287.77,34.54,1
870,894,8,218,92,56,7,509.16,19.47,0
871,346,4,265,614,68,5,446.14,54.21,0
872,185,3,48,631,90,1,38.65,3.2,1
873,601,3,224,286,24,5,392.5,13.49,1
874,189,1,91,296,71,2,71.42,5.04,1
875,401,2,35,792,13,1,16.85,0.68,0
876,367,3,96,252,2,9,447.26,21.84,0
877,1034,1,202,139,22,14,1357.92,9.85,0
878,753,5,237,252,59,14,219.15,5.76,0
879,87,2,194,140,1,11,172.0,7.41,1
880,1076,8,267,363,78,9,490.72,42.51,1
881,1024,3,19,212,10,7,728.08,65.5,1
882,784,7,154,383,4,10,697.0,32.89,0
883,302,8,72,665,39,7,194.26,11.55,0
884,818,8,239,381,27,8,180.23,12.53,1
885,208,5,192,55,45,3,86.91,6.06,1
886,1050,8,21,957,62,10,183.52,1.87,1
887,208,3,139,62,4,9,194.94,14.9,1
888,943,6,168,292,48,7,294.09,2.25,0
889,75,2,79,956,49,7,270.84,13.41,1
890,403,2,197,283,51,3,198.87,6.57,0
891,397,7,78,438,71,3,158.0,13.47,0
892,544,8,34,225,60,3,85.77,11.77,0
893,702,6,241,979,34,2,42.71,3.7,1
894,1066,5,126,232,3,3,384.16,25.0,1
895,829,1,154,821,33,5,599.73,9.58,0
896,314,2,259,372,53,4,59.14,6.59,1
897,986,2,161,949,8,2,161.46,10.55,1
898,684,6,61,316,31,8,238.27,17.39,1
899,482,5,125,626,22,4,192.43,9.7,1
900,18,3,220,505,12,2,33.31,4.67,0
901,274,5,188,696,88,8,174.21,23.99,1
902,677,2,20,597,11,3,86.79,12.86,0
903,1005,2,137,608,38,7,118.62,10.95,0
904,533,3,264,99,64,2,118.19,10.75,1
905,334,8,232,368,66,14,589.34,27.09,1
906,634,6,108,247,60,13,310.4,6.92,0
907,242,3,56,460,17,1,25.88,0.58,0
908,490,8,223,420,16,12,1002.22,139.79,1
909,321,7,99,354,9,11,223.72,1.64,1
910,815,6,231,137,42,14,279.73,31.27,1
911,16,3,129,426,12,14,1814.3,132.51,1
912,1015,5,104,739,24,3,40.32,2.53,0
913,764,6,2,108,62,6,806.46,93.34,0
914,1035,5,201,911,68,6,96.49,14.38,0
915,595,8,23,292,43,13,530.25,1.42,0
916,473,6,115,461,34,8,326.38,14.7,0
917,544,1,118,42,29,10,360.66,51.5,1
918,156,5,214,17,65,1,24.3,3.17,1
919,589,2,121,948,50,10,398.41,33.51,1
920,880,2,169,663,32,11,387.25,54.98,0
921,347,5,132,426,21,12,327.72,44.54,0
922,592,5,36,79,20,2,55.3,7.24,0
923,554,3,59,784,58,13,216.09,10.94,1
924,171,6,48,362,23,11,517.64,30.12,0
925,177,2,84,150,44,1,139.72,3.36,0
926,798,7,54,827,66,6,243.57,28.35,1
927,991,2,117,855,85,4,62.91,8.81,1
928,408,1,19,464,25,6,221.97,0.12,1
929,852,1,162,883,60,6,508.55,6.5,0
930,698,2,17,806,82,3,237.45,11.29,1
931,113,5,71,713,34,1,40.02,4.9,0
932,153,6,39,511,40,14,1215.66,134.69,1
933,191,3,269,618,77,5,116.39,14.87,1
934,652,2,94,591,28,5,138.4,12.09,0
935,164,5,153,103,52,5,69.34,7.83,0
936,552,1,71,71,13,2,191.37,27.24,0
937,740,7,55,271,21,1,44.45,3.94,0
938,213,1,241,224,94,3,118.0,12.53,0
939,560,4,253,561,31,1,26.81,0.24,0
940,706,3,208,998,76,14,283.11,17.48,1
941,256,7,131,664,78,10,685.47,51.17,0
942,263,3,62,991,86,4,219.74,8.2,0
943,148,7,69,989,28,12,147.35,6.11,0
944,29,7,55,350,27,4,347.81,23.32,0
945,776,5,228,680,26,6,321.54,41.37,0
946,498,8,251,972,36,6,131.28,8.61,1
947,123,8,269,297,27,8,310.84,19.28,1
948,29,8,34,601,59,5,108.85,5.68,0
949,977,7,139,165,62,12,274.93,9.1,0
950,449,3,57,275,93,11,273.45,15.21,1
951,636,7,11,65,73,14,669.89,96.18,0
952,1086,3,255,542,1,5,140.49,3.14,0
953,699,1,247,199,24,13,1593.62,25.93,1
954,409,7,183,99,49,12,471.17,33.35,0
955,731,8,124,546,43,1,28.58,2.11,1
956,281,4,211,888,6,2,134.6,4.14,1
957,904,3,114,756,28,11,328.88,10.78,0
958,838,2,144,659,76,1,52.53,7.01,0
959,192,5,124,46,61,4,188.05,19.43,0
960,844,6,52,91,65,14,754.05,65.93,1
961,731,8,85,28,95,12,507.38,7.42,0
962,480,1,92,201,27,3,203.21,6.02,1
963,276,1,61,744,93,11,215.55,6.6,1
964,326,8,194,8,22,12,198.07,11.13,0
965,434,2,79,426,14,2,44.23,2.88,0
966,1088,6,232,162,77,9,1172.33,93.7,0
967,912,5,162,267,78,3,109.66,3.52,0
968,953,2,60,816,89,5,118.78,2.26,0
969,232,8,203,932,84,12,486.44,42.37,0
970,475,3,124,930,7,3,243.75,18.59,0
971,1076,2,133,268,43,9,300.03,24.7,0
972,421,3,113,716,82,8,410.44,5.5,0
973,165,6,236,169,88,7,152.37,6.32,1
974,56,1,16,86,42,13,261.5,6.47,0
975,202,8,191,59,81,4,317.54,35.65,0
976,236,5,150,268,21,6,142.74,1.82,0
977,157,3,90,845,98,8,282.49,12.24,0
978,891,8,14,46,77,8,587.63,4.31,1
979,182,6,265,282,68,6,158.2,3.56,1
980,552,4,165,379,85,7,150.45,1.11,1
981,81,8,28,417,27,7,305.72,11.02,1
982,1077,3,65,67,8,13,818.81,32.89,0
983,255,1,134,641,94,5,255.14,9.9,0
984,775,4,33,410,35,4,140.88,5.12,0
985,605,3,268,586,83,7,293.34,29.46,1
986,860,3,189,740,93,3,84.87,10.76,1
987,516,2,237,895,6,5,88.82,10.95,1
988,766,5,22,192,52,6,141.41,16.73,1
989,393,1,44,482,49,11,1154.71,53.3,1
990,1087,1,116,749,14,10,1420.79,78.51,0
991,954,1,175,39,38,12,1284.11,132.29,0
992,428,6,100,849,68,4,279.98,10.82,1
993,290,2,47,97,92,12,479.93,43.18,1
994,407,4,47,647,87,1,83.41,2.48,0
995,463,1,209,876,5,11,255.53,27.73,0
996,1026,7,269,914,2,7,205.34,0.33,0
997,219,6,213,115,71,13,158.29,3.04,0
998,1019,5,146,843,77,7,261.39,4.69,1
999,754,6,69,908,8,11,779.22,8.91,0
1000,588,2,150,232,30,11,975.7,58.1,1
1001,835,4,88,835,93,10,513.43,12.14,0
1002,687,6,215,79,12,4,58.83,2.25,0
1003,88,6,11,797,44,9,547.8,19.53,1
1004,1064,2,60,765,17,13,499.36,31.95,0
1005,1066,4,185,400,51,14,418.64,55.55,0
1006,149,6,109,103,23,3,144.99,16.69,1
1007,1043,3,224,586,14,1,101.43,7.38,1
1008,432,5,149,768,6,11,638.53,11.09,1
1009,702,5,122,489,86,8,711.74,97.44,0
1010,767,2,28,105,86,4,71.48,3.97,0
1011,133,5,147,588,24,6,574.69,80.6,1
1012,862,7,152,851,71,13,1351.34,130.08,1
1013,750,7,128,151,43,5,343.23,29.11,1
1014,399,3,98,111,24,5,411.12,51.75,0
1015,828,1,209,638,90,13,926.36,3.19,1
1016,856,1,227,179,96,11,232.95,7.54,0
1017,741,4,267,142,85,11,292.88,39.41,0
1018,242,3,223,350,4,6,426.24,35.12,0
1019,301,7,137,96,71,13,613.27,35.18,1
1020,444,1,247,829,55,11,820.83,12.1,0
1021,247,5,99,796,35,6,246.86,14.76,0
1022,1043,5,21,876,4,13,576.81,72.03,0
1023,1053,7,201,930,50,1,16.05,0.15,0
1024,167,4,172,844,4,9,356.73,2.56,0
1025,572,2,151,645,78,1,52.24,0.57,1
1026,1069,4,227,658,53,7,349.48,32.87,0
1027,35,8,226,454,77,11,601.87,25.41,0
1028,826,7,67,611,18,8,738.67,38.18,0
1029,788,1,83,579,90,11,621.72,86.96,0
1030,1093,5,35,994,25,7,493.34,14.68,1
1031,644,6,88,208,45,3,53.18,7.3,1
1032,951,1,105,870,22,9,474.2,48.23,0
1033,865,4,263,686,41,7,88.73,1.76,1
1034,917,2,152,315,34,2,157.71,14.02,0
1035,603,1,49,442,36,3,206.22,8.81,0
1036,209,7,241,548,14,4,107.28,14.93,1
1037,383,2,8,854,21,9,390.66,37.45,1
1038,1064,7,88,587,70,11,144.76,7.39,1
1039,475,4,59,869,66,13,252.31,6.71,1
1040,921,1,253,805,90,6,106.99,9.45,1
1041,126,7,255,242,52,2,98.14,7.63,0
1042,295,2,88,185,29,13,468.53,44.22,1
1043,750,1,172,553,58,7,112.51,15.81,1
1044,1071,3,38,585,18,3,163.95,8.05,1
1045,1095,5,121,441,80,1,51.15,4.67,1
1046,78,6,18,975,78,3,86.77,9.0,0
1047,514,5,67,306,78,10,543.35,27.53,0
1048,1040,8,19,712,84,6,264.8,17.53,1
1049,800,8,101,553,99,9,129.69,18.91,0
1050,160,2,237,507,79,8,582.37,46.49,1
1051,1036,8,79,858,17,10,466.45,22.4,0
1052,1090,6,269,1,52,1,55.81,5.39,0
1053,62,6,200,391,94,12,653.57,60.74,1
1054,573,3,176,873,48,11,233.73,9.41,0
1055,288,6,151,191,82,10,335.17,12.4,0
1056,399,2,175,415,22,14,1444.65,56.5,1
1057,990,3,176,399,22,13,486.28,70.65,0
1058,456,6,190,105,29,4,229.47,29.62,0
1059,1003,5,198,973,72,6,170.16,8.28,1
1060,460,1,100,314,81,5,282.49,26.41,0
1061,97,4,268,854,91,10,447.16,22.38,0
1062,431,7,158,91,42,2,136.25,6.0,0
1063,356,6,110,838,54,4,303.44,21.66,0
1064,94,1,137,976,20,8,228.12,23.85,0
1065,364,8,197,631,68,1,66.63,9.47,0
1066,270,8,4,279,47,1,52.1,1.01,1
1067,877,7,30,979,42,3,70.44,9.13,1
1068,344,3,253,724,44,8,364.73,27.91,1
1069,745,6,148,183,65,10,1162.54,22.48,0
1070,53,3,4,904,6,7,668.73,4.3,1
1071,476,2,122,135,83,4,496.58,65.35,0
1072,664,6,247,35,67,2,159.0,4.87,1
1073,583,7,198,601,80,2,73.09,10.91,1
1074,455,7,230,921,82,14,376.65,44.57,1
1075,751,3,189,295,27,12,192.61,27.44,0
1076,217,3,98,857,9,12,183.12,3.47,0
1077,121,7,5,907,12,5,419.85,32.72,1
1078,949,6,13,546,22,3,238.03,27.38,1
1079,371,6,246,476,42,8,557.3,21.76,1
1080,67,6,73,634,12,3,256.92,19.69,1
1081,210,7,28,563,24,9,403.4,43.46,0
1082,441,4,227,807,92,2,39.31,4.29,0
1083,439,7,88,979,13,3,117.32,12.9,1
1084,295,4,86,333,84,5,357.8,19.52,0
1085,547,7,63,501,93,9,264.57,25.58,1
1086,507,1,171,268,33,13,186.66,16.17,1
1087,899,1,96,585,23,8,208.29,13.75,0
1088,960,8,58,220,63,4,192.0,20.39,1
1089,1063,4,67,153,4,9,424.2,51.69,0
1090,112,4,89,39,6,7,191.04,7.6,1
1091,898,6,108,710,95,9,451.06,48.85,1
1092,808,1,21,207,3,4,253.19,10.56,1
1093,657,2,236,69,45,11,229.02,28.69,0
1094,192,1,77,659,74,10,463.77,11.65,1
1095,568,4,30,627,26,5,109.94,15.03,1
1096,1024,2,59,149,51,4,85.98,0.62,0
1097,943,7,239,771,85,4,51.78,1.08,0
1098,215,3,93,43,16,2,47.65,4.41,0
1099,1084,8,128,203,80,12,224.92,25.19,0
1100,779,6,107,550,2,10,394.64,39.09,1
1101,578,3,52,93,37,2,206.36,0.7,1
1102,669,3,77,611,37,14,281.22,15.84,0
1103,717,7,34,830,95,14,530.15,58.53,0
1104,708,3,255,844,3,11,452.12,52.65,0
1105,869,6,168,553,47,3,54.61,3.17,0
1106,320,1,73,494,7,5,88.25,5.59,1
1107,570,1,86,614,80,4,102.3,0.94,0
1108,845,4,67,130,37,14,507.8,40.45,0
1109,325,1,114,719,91,5,531.52,69.08,0
1110,744,7,255,578,99,2,24.2,2.32,1
1111,907,6,191,292,55,10,289.08,36.58,0
1112,515,8,223,3,15,14,1061.64,7.03,0
1113,55,7,118,103,58,2,130.48,7.8,0
1114,27,2,188,459,14,7,140.91,3.13,0
1115,173,4,261,44,53,12,445.13,30.24,0
1116,164,1,148,370,68,12,481.5,68.9,1
1117,234,4,13,18,73,13,748.99,48.88,1
1118,520,8,16,210,16,7,681.26,57.35,1
1119,411,7,81,843,57,13,597.41,82.62,1
1120,724,2,269,247,18,14,421.19,44.19,1
1121,826,7,218,103,40,1,29.8,4.31,0
1122,995,8,64,936,33,1,24.47,0.14,1
1123,140,5,2,323,32,13,611.83,61.28,0
1124,1028,1,153,663,77,1,54.13,6.67,1
1125,407,8,225,702,16,4,211.84,25.86,1
1126,204,3,111,497,37,7,488.56,69.81,1
1127,357,6,224,188,27,5,224.82,24.85,1
1128,138,5,85,905,56,8,718.6,91.42,0
1129,944,3,55,92,53,8,164.08,1.35,0
1130,532,2,43,241,48,13,1106.74,113.61,1
1131,46,5,261,32,10,2,35.71,5.2,1
1132,247,8,183,535,66,9,692.79,76.63,0
1133,24,3,32,832,4,6,292.52,11.39,0
1134,192,3,97,390,73,6,207.76,2.65,1
1135,324,8,139,811,22,11,733.58,66.01,1
1136,978,1,137,45,76,12,330.26,17.57,0
1137,231,6,219,46,64,13,805.26,108.66,0
1138,460,6,194,363,14,5,133.71,15.62,1
1139,864,5,193,393,70,5,105.6,3.94,1
1140,640,3,34,455,2,5,98.12,2.25,1
1141,729,4,209,282,70,3,116.63,9.56,0
1142,1028,4,22,902,56,9,216.01,4.45,1
1143,1080,8,35,436,3,3,125.6,11.74,0
1144,232,4,184,678,97,2,79.72,11.8,0
